Date,Close,High,Low,Open,Volume
2020-04-07,14.865824699401855,15.976024255677126,14.66725327483204,15.281021687322887,29091500
2020-04-08,15.596930503845215,15.696215345169076,14.829720066853106,15.253941498331997,16039000
2020-04-09,14.865824699401855,16.788364092737787,14.33329130356103,16.589790946594714,25065500
2020-04-13,14.396471977233887,15.18173399117902,14.17082194354437,15.001214997171285,16740700
2020-04-14,14.026406288146973,14.847773147214545,13.945172136969893,14.441602391329148,20214400
2020-04-15,13.295299530029297,13.520949563009726,12.654454262719982,13.24114400415447,22681400
2020-04-16,12.68152904510498,13.349452779155492,12.600294914598715,13.214063135502624,18242900
2020-04-17,13.791729927062988,13.900041840795431,12.81692184268443,13.286274329644922,33939700
2020-04-20,13.728547096252441,14.2069248922319,12.645427184636883,12.699582706785083,21290600
2020-04-21,13.259197235107422,14.098615739346346,12.970365431836683,13.394587788480585,22926600
2020-04-22,13.845887184143066,14.477708011787495,13.484846588233875,13.954199104679835,20596000
2020-04-23,14.9109525680542,15.208810502285068,14.215950147657875,14.306210492909965,20619600
2020-04-24,14.540887832641602,15.70524104005816,14.423548858217693,15.208811684928463,22709600
2020-04-27,14.486732482910156,14.793616687821276,13.701471275075955,14.215953112258346,17717100
2020-04-28,14.57698917388916,15.037315365263279,14.351339181347306,14.802639166431012,18234000
2020-04-29,16.427324295043945,16.472453616322376,15.136605736231074,15.299074047350631,19406700
2020-04-30,15.181732177734375,16.472450491714937,15.046342518007467,16.472450491714937,25829800
2020-05-01,14.215951919555664,15.028291684929938,13.999328096894066,14.730433713573602,18752100
2020-05-04,14.649200439453125,14.676279064492366,13.63828834589315,13.773678888729538,23079600
2020-05-05,14.667254447937012,15.642062674690813,14.549917169845811,15.317126025248413,15936300
2020-05-06,14.279133796691895,14.94705768703019,14.270108449579856,14.658225920567482,8990700
2020-05-07,15.10049819946289,15.389329935729386,14.703355422882932,14.721406115219878,14609800
2020-05-08,16.291929244995117,16.337060277754972,15.425434074880327,15.45251269453624,16418000
2020-05-11,15.669137954711914,16.19264593275043,15.443487934495776,15.976022119931702,12661300
2020-05-12,15.416412353515625,16.0843363385287,15.253944031458023,15.795504531125573,14169600
2020-05-13,14.306214332580566,15.30809944121511,14.215953963103335,15.226867002416293,15827300
2020-05-14,14.531861305236816,14.919979606352877,13.665365213508132,13.990300925111454,13323200
2020-05-15,14.396471977233887,14.901928431444494,14.288160064357307,14.42354974025639,10347800
2020-05-18,16.20167350769043,16.328036978774122,15.344202669862938,15.380307502500091,22646700
2020-05-19,15.443488121032715,16.120438189857786,15.389330875994112,16.075307152325617,12776600
2020-05-20,16.43634605407715,16.472450882366125,15.61498014780555,15.76842222488777,14142800
2020-05-21,16.057260513305664,16.698105913916933,15.831610433387869,16.445377204642547,17533800
2020-05-22,15.86771011352539,15.99407358000165,15.425436259285366,15.858683905695212,9974700
2020-05-26,16.60784339904785,16.85154586715521,16.400245765433404,16.526609243012064,11760900
2020-05-27,17.19453239440918,17.393105531820662,16.41829742589716,17.050116506240748,13778600
2020-05-28,16.959856033325195,17.474337794487298,16.82446464643159,17.275764678548946,10372900
2020-05-29,16.671022415161133,16.90569863631844,16.057255823180075,16.743230350780845,21018100
2020-06-01,16.634918212890625,17.02303648688264,16.46342373149518,16.70712614375615,10251700
2020-06-02,17.139284133911133,17.302861879126322,16.775777263064388,16.81212864348075,16286900
2020-06-03,17.820858001708984,17.911732991624024,17.348300427501755,17.56640352329063,13986600
2020-06-04,18.47516441345215,18.729618852265165,17.593664321843047,17.83902918308414,20361300
2020-06-05,19.983713150024414,20.983353546432234,19.602032334426124,20.29269294042918,26486400
2020-06-08,21.49226188659668,21.57405076103442,20.483535324079966,21.23780915130527,21082500
2020-06-09,20.45627212524414,20.792513740514014,19.72926008863192,20.50170961920084,17914700
2020-06-10,19.047691345214844,20.04733202560856,19.029517383750335,19.974630979761546,16602500
2020-06-11,16.821216583251953,17.920819847097004,16.76669124564977,17.375563004416712,19638300
2020-06-12,17.266515731811523,18.011701922904315,16.757608385048353,17.78451092643311,14646700
2020-06-15,17.557313919067383,17.82085621674633,16.094203848035384,16.339570456220095,12742000
2020-06-16,17.76633071899414,18.784146887377958,17.421001254718686,18.702358010752057,17831200
2020-06-17,18.020780563354492,18.21162180421472,17.511873476608656,17.729976513785445,15816600
2020-06-18,18.338850021362305,18.38428750876416,17.439174250839024,17.548224913935098,15867700
2020-06-19,17.91173553466797,19.047690403178,17.675458447347907,19.029516442612316,22249100
2020-06-22,18.011695861816406,18.17527360156314,17.593665400978452,17.7027160719235,9110100
2020-06-23,17.784503936767578,18.293411083520066,17.666365427698434,18.148009041590782,18440100
2020-06-24,16.230518341064453,17.448261695507643,16.22143049712634,17.348297145517396,17967800
2020-06-25,16.739425659179688,16.8939155412313,15.903363073958428,16.03058942388481,18885600
2020-06-26,15.848840713500977,16.5304135444142,15.721612606399889,16.521325698669166,18480300
2020-06-29,16.366832733154297,16.621287166538828,15.867011710434223,16.021501592608935,14061300
2020-06-30,16.712169647216797,16.821222091460257,15.985159130026373,16.157824777857773,18613000
2020-07-01,16.103294372558594,17.06658527610605,16.08512041336915,16.812130780830024,13923300
2020-07-02,16.33957290649414,16.8030426581239,16.266871870944144,16.52132636203384,10301000
2020-07-06,17.03931999206543,17.20289774132194,16.639463464252767,16.78486552285205,11469600
2020-07-07,16.52132797241211,16.93027068724306,16.484976584429138,16.93027068724306,9742500
2020-07-08,16.42136001586914,16.912093252866008,16.303221495849094,16.53950026921841,10031300
2020-07-09,15.567122459411621,16.575850788537302,15.530772810311863,16.35774769395081,12015300
2020-07-10,16.166913986206055,16.19417579956327,15.412638127830874,15.530778430145276,9806200
2020-07-13,15.7943115234375,16.357745750853944,15.767049723183373,16.3486579063262,10945400
2020-07-14,16.712169647216797,16.757608887872323,15.558040667843224,15.694354923150204,13525000
2020-07-15,17.175634384155273,17.51187773149761,16.857566727659396,17.266511105058278,13852400
2020-07-16,17.102933883666992,17.466439045205156,16.839393291550323,17.048408542768602,9806100
2020-07-17,16.921184539794922,17.430091837233466,16.766694607834882,17.230162670385425,8818600
2020-07-20,16.75760269165039,17.221072374987322,16.712163467796284,16.903004741325212,13673700
2020-07-21,17.775419235229492,18.102574754077008,17.048408897045423,17.139285622650775,18805000
2020-07-22,17.42099952697754,17.6754539771701,17.184720766083544,17.53913804075997,12653600
2020-07-23,17.539138793945312,17.593665864182583,17.066582985193435,17.24833468599671,13233200
2020-07-24,17.702716827392578,17.866294574120044,17.175633939786984,17.720892517768792,16738200
2020-07-27,17.884469985961914,17.92990747786557,17.39373675342224,17.90264567605506,15020100
2020-07-28,17.402828216552734,17.811772662022857,17.257426132236592,17.711808079056922,14551100
2020-07-29,17.65727996826172,17.702717462503156,17.221073783558438,17.35738799961205,7444900
2020-07-30,16.75760269165039,17.411911915187094,16.539499617138155,17.31194735603722,15563300
2020-07-31,16.48497200012207,16.86665280115373,16.285044621802285,16.457710200045657,15338900
2020-08-03,17.012052536010742,17.239243416886932,16.23960492769479,16.448620122101953,9618800
2020-08-04,17.475526809692383,17.593667069974064,16.903006399596727,16.97570743156648,10141800
2020-08-05,17.720890045166016,18.12983435492452,17.602751540863,17.86629208122926,9127500
2020-08-06,17.557313919067383,17.893557241394117,17.457349360178245,17.675454167450756,6751100
2020-08-07,17.839033126831055,17.857208819334957,17.28468837209759,17.43917829172187,7084800
2020-08-10,18.375202178955078,18.52969208392139,17.702717220080917,17.775418249869226,11555800
2020-08-11,18.44790267944336,19.32940459033031,18.34793984968333,18.956811606689367,12373700
2020-08-12,18.502431869506836,18.865937049655123,18.002610730139693,18.775060321285697,14560900
2020-08-13,18.05713653564453,18.438817381256086,17.92990843155448,18.438817381256086,8551500
2020-08-14,18.23888397216797,18.32976067284222,17.802677888926233,17.875378902799856,7290300
2020-08-17,18.184364318847656,18.39337958228363,18.048050091968957,18.129838974762063,8658100
2020-08-18,17.966259002685547,18.311588450589273,17.884470129937178,18.04804787543392,7845500
2020-08-19,17.920818328857422,18.293411282010105,17.839029462718628,17.938994017628062,8055100
2020-08-20,17.0574951171875,17.79359323110746,17.0574951171875,17.620927642247004,10240700
2020-08-21,16.884824752807617,16.993877128962936,16.693985261196705,16.85756122543661,8913900
2020-08-24,17.76633071899414,17.92990847224594,16.966619377165596,17.01205687158918,8702700
2020-08-25,17.502788543701172,18.157097764027977,17.3664743394659,18.14800991930174,11012500
2020-08-26,16.966615676879883,17.51187415769286,16.93935214617411,17.475522783418494,7982000
2020-08-27,16.993881225585938,17.148371117939597,16.75760246473157,17.039318715495607,8549000
2020-08-28,17.648191452026367,17.684541099372186,17.05749538269064,17.084757184867694,12613700
2020-08-31,17.275596618652344,17.757241961096145,17.21198344260542,17.720890584309874,13596300
2020-09-01,17.042325973510742,17.30761262716995,16.886813528731658,16.941701505572645,9446800
2020-09-02,17.170398712158203,17.188694707142364,16.7953395389935,16.95085200675463,10875100
2020-09-03,17.490570068359375,17.893071452911823,17.0789189423376,17.170397164209323,16863200
2020-09-04,17.664379119873047,18.00284806237185,17.280171932756495,17.700971111409,15384300
2020-09-08,16.81363296508789,17.399092562271033,16.40198356693318,17.28931834254856,15677400
2020-09-09,17.024032592773438,17.142953059046437,16.80448590863732,16.905110381698492,9925300
2020-09-10,16.200733184814453,17.060625823612067,16.136698942155466,17.060625823612067,16190800
2020-09-11,16.347095489501953,16.43857196003871,15.999478620175664,16.246469278149316,8634200
2020-09-14,16.493465423583984,16.658124172214066,16.1367004395461,16.36539518157959,9913100
2020-09-15,16.648975372314453,16.877670079380298,16.438574915764242,16.530053147551012,10611400
2020-09-16,17.54545783996582,17.737560552396545,16.66726927581963,16.959999960403103,14177400
2020-09-17,17.4539794921875,17.4997177344186,16.877669613986004,17.20698879661453,11677400
2020-09-18,17.133806228637695,17.69182184596571,16.941703521244026,17.188694212009086,19118700
2020-09-21,15.798234939575195,16.639831752804287,15.633574427995194,16.557501497014286,16106800
2020-09-22,15.853116035461426,16.22817519207772,15.706751571650287,15.926298267366993,8862700
2020-09-23,15.194477081298828,16.1184039185012,15.176181085757673,15.807378973510218,10684200
2020-09-24,15.20362377166748,15.624421164115528,14.572425938193394,14.947485090523875,17772300
2020-09-25,14.563279151916504,15.011520572580505,14.471800919274385,14.892600091507266,16290200
2020-09-28,15.048110961914062,15.414022108734658,14.874302512873538,14.96578073577918,11912400
2020-09-29,14.270550727844238,15.00237312627636,14.151629369998739,14.956634880675189,15827200
2020-09-30,14.233960151672363,14.654758483046257,14.105890790853824,14.46265487801902,15527200
2020-10-01,13.730829238891602,14.206513734966466,13.611907896772635,14.051001277764817,17901600
2020-10-02,14.2431058883667,14.389470359367346,13.282588829324684,13.328327072211591,14625800
2020-10-05,14.7004976272583,14.755383876385414,14.297995268188398,14.426064636820332,12192000
2020-10-06,14.334585189819336,15.14873783868263,14.30714206755682,15.038965349632564,13187300
2020-10-07,14.590723037719727,14.663906151110957,14.252254955040213,14.380324312973459,10374000
2020-10-08,15.029816627502441,15.038964625283043,14.581574332664852,14.746235675512443,10855600
2020-10-09,14.846860885620117,15.185329840801863,14.682200407142632,15.167033844348309,11704100
2020-10-12,14.746232986450195,14.819415210547636,14.416912105610782,14.663902766240343,12381400
2020-10-13,14.389470100402832,14.764529268692389,14.197367389972513,14.599869677980537,14015000
2020-10-14,14.590723037719727,15.10299959705158,14.398619437020422,14.407767435244466,15875200
2020-10-15,15.02066707611084,15.038963069779662,14.224809671937978,14.407765246621222,15709600
2020-10-16,13.69423770904541,14.874302225222007,13.630202605289428,14.288843529230148,39866400
2020-10-19,13.730829238891602,14.124183507930182,13.639351014984397,13.868045702351408,18285500
2020-10-20,14.16992473602295,14.316289218211775,13.88634376988238,13.941230014502626,20802200
2020-10-21,13.730829238891602,14.261400843790987,13.70338524827884,14.051001277764817,18537500
2020-10-22,13.996115684509277,14.105889034801773,13.639351641757887,13.776568983924287,15937500
2020-10-23,14.087594985961914,14.435211079433852,13.877196253608487,14.142482104889549,13862100
2020-10-26,13.877196311950684,13.95952655448769,13.593614462367794,13.858900314764167,17382400
2020-10-27,13.804014205932617,13.932082697913216,13.492989229863444,13.822309330900772,14749700
2020-10-28,12.971565246582031,13.492988947062873,12.944121251103244,13.264294219146553,18198000
2020-10-29,13.21855354309082,13.255144660354144,12.532469440102705,12.715425026419325,16151800
2020-10-30,13.666794776916504,13.685090771520105,13.099632030220477,13.1819622611346,17496700
2020-11-02,14.252252578735352,14.453504144103649,13.520429418451435,13.831454327002174,18490900
2020-11-03,14.416916847229004,14.682201842531823,14.233961226812639,14.563281343562096,13028200
2020-11-04,14.60901927947998,14.81941888016037,13.785717745914882,14.362028557690108,17689400
2020-11-05,14.197368621826172,14.7553825515897,14.179072625492353,14.544983828157513,15004600
2020-11-06,13.922933578491211,14.48094833235545,13.849751344292656,14.16992340081107,10324200
2020-11-09,16.694711685180664,17.16124904301948,15.487204050681115,15.569534275288078,31835600
2020-11-10,16.74959945678711,17.298467089592368,16.466018515345198,17.170398615031914,19098500
2020-11-11,16.200733184814453,16.93255733829409,15.917152219552248,16.923409340085342,16402100
2020-11-12,15.82567310333252,16.35624475635702,15.697604625127275,15.871413091835933,10762200
2020-11-13,16.466020584106445,16.566646823790506,15.935448879521775,15.95374487670112,9321400
2020-11-16,18.332168579101562,18.34131483196988,16.97829458550887,17.28017152942571,23092800
2020-11-17,18.377904891967773,18.3870528886772,17.627786609814308,17.783299064270658,13972500
2020-11-18,18.268131256103516,18.816998862477007,18.222393015906565,18.460235703495147,15408300
2020-11-19,18.716373443603516,18.75296543317325,17.883924873715117,18.01199509240709,11924300
2020-11-20,18.4876766204834,18.75296327999804,18.277277939021243,18.624894820812706,10300900
2020-11-23,19.768369674682617,19.804959917994257,18.707226446614705,18.844442912436897,14791600
2020-11-24,20.335533142089844,20.58252384700644,20.051952190964585,20.527637605292362,20774100
2020-11-25,20.21661376953125,20.408716498465978,19.814110570350817,19.87814481332906,12188700
2020-11-27,20.01535987854004,20.225760333869285,19.85984740884562,20.09769011219015,6550900
2020-11-30,19.018253326416016,20.106838912958043,19.009105328444797,20.0885429170156,21516100
2020-12-01,19.390974044799805,19.860333387197848,19.206912693403396,19.667068704928237,12717300
2020-12-02,19.91555404663086,20.31128854567583,19.206915036504377,19.280539937115808,9741900
2020-12-03,20.311290740966797,20.651807040196005,20.007587773700223,20.108822681241175,12517400
2020-12-04,21.581323623657227,21.627338535419828,20.670212923621683,20.762244502503254,16201300
2020-12-07,21.01072883605957,21.498494966031,20.900290592447732,21.443274966546916,10067500
2020-12-08,21.37885093688965,21.44327250687521,20.651805247309,20.70702348510289,8064600
2020-12-09,21.5076961517334,21.89422733274517,21.139569880022258,21.44327282543464,15063300
2020-12-10,21.516897201538086,21.986256606649867,20.449335252585996,20.67941328909043,13977800
2020-12-11,21.111961364746094,21.342039403905275,20.688616859908013,21.286819410650654,14589200
2020-12-14,20.412527084350586,21.53530745784438,20.237667255940792,21.4524792104585,11809700
2020-12-15,21.139572143554688,21.23160372133681,20.467744609850982,20.670212676686575,12686700
2020-12-16,21.019935607910156,21.231607041157,20.66101432933015,21.093560530576738,11062700
2020-12-17,21.102758407592773,21.277618211961222,20.85427369959911,21.157976646472644,8481200
2020-12-18,20.532163619995117,21.130366167734813,20.46774205021092,21.029133024655128,20038600
2020-12-21,20.044401168823242,20.22846256314753,19.400181900297508,19.70388486852106,10778300
2020-12-22,19.65787124633789,20.081214060832686,19.54743299822476,20.044402481699244,17182900
2020-12-23,20.173246383666992,20.522964297401025,19.740700219640814,19.786715134089132,9474500
2020-12-24,19.91555404663086,20.2376636450644,19.749897581416118,20.22846031306846,3664900
2020-12-28,19.851137161254883,20.274481756162263,19.749902240772496,19.887950497923573,6461100
2020-12-29,19.676273345947266,20.035196284497708,19.44619530433941,19.97997629065539,7140300
2020-12-30,20.136430740356445,20.2284623140635,19.59344814173299,19.71308795880277,7077100
2020-12-31,20.09041404724121,20.219257185776627,19.731492872546205,19.759101113457447,7844300
2021-01-04,20.20085334777832,20.596586116451018,19.86954039643204,20.320493160566585,8743400
2021-01-05,21.286819458007812,21.91263200677002,20.440132201804147,20.44933553403372,16256600
2021-01-06,22.464820861816406,23.035415203259255,21.820601613931537,22.050679665982383,19456300
2021-01-07,22.897367477416992,23.4403518327718,22.520039604083145,22.58446293459062,14502400
2021-01-08,22.860559463500977,23.348325652644647,22.529246447829312,23.007809302609154,11951900
2021-01-11,22.99860191345215,23.118243483731845,22.133507944695534,22.27155618045768,16877000
2021-01-12,24.05695915222168,24.599943463699212,23.164256994459084,23.467959935170576,20803200
2021-01-13,23.43114471435547,24.342255218273653,23.237880020125303,24.093770535386874,11276800
2021-01-14,23.891305923461914,24.277837150907825,23.421948205822787,23.495573117938374,10285800
2021-01-15,22.924978256225586,23.642822450955556,22.67649352473948,23.421947719197796,13449000
2021-01-19,23.394338607788086,23.836088088077506,23.10904228785405,23.191870534827867,21249400
2021-01-20,23.32991600036621,23.633618974107275,22.934181450112874,23.51397739803443,10571800
2021-01-21,22.26235008239746,23.31150530958901,22.041475390112712,23.118240612098365,21086200
2021-01-22,22.464820861816406,22.575259099157556,21.581321984512137,21.820601613931537,13559500
2021-01-25,21.84821319580078,22.42801091199577,21.360447058168404,22.42801091199577,15541000
2021-01-26,20.927900314331055,22.446415172855517,20.918696981205898,22.15191553427578,20225800
2021-01-27,20.072011947631836,20.81746621816879,19.538230852568866,20.661013047787065,17044000
2021-01-28,20.83587074279785,21.12116883105375,20.219261406946533,20.357309661747475,12418200
2021-01-29,20.44013214111328,21.01072645015995,20.246867430934397,20.614991942243794,15573600
2021-02-01,20.394119262695312,20.780650476831585,20.062806291905275,20.70702556725117,10081500
2021-02-02,20.716228485107422,21.25000950770479,20.568978668898236,20.937103209421203,11058000
2021-02-03,22.25315284729004,22.31757443076924,20.835870989321617,20.891090994037928,15843700
2021-02-04,22.83294677734375,22.961791687940437,21.84821293576374,22.40040064521091,12894700
2021-02-05,23.017013549804688,23.606012929596513,22.878967039585554,23.219481647768973,11370200
2021-02-08,23.918914794921875,24.084571278202954,23.320712192795096,23.421947100434927,11496300
2021-02-09,23.928117752075195,24.204210716302793,23.40354006682901,23.69803969676678,10799800
2021-02-10,24.498714447021484,24.599947607406655,23.900510041664518,24.1489947864722,11602000
2021-02-11,24.268632888793945,24.64596074107456,23.87289837168106,24.28703779827004,9773300
2021-02-12,24.636760711669922,24.655167378969942,23.88210490593318,23.983338065370475,9063400
2021-02-16,24.789325714111328,25.473551589532143,24.78007920400668,24.965005878916728,14337900
2021-02-17,24.84480094909668,25.10369613779588,24.36399307923931,25.10369613779588,11554300
2021-02-18,23.652029037475586,24.72459941105999,23.6242895099619,24.59515180984538,11173100
2021-02-19,24.151330947875977,24.447212199200845,23.633536994466084,23.707507307297302,10063700
2021-02-22,25.464298248291016,26.05606058652476,24.021874903459935,24.04036791742746,13964700
2021-02-23,25.649227142333984,25.797167750224137,24.400976720118543,25.667720159218042,13549000
2021-02-24,27.193361282348633,27.443011742479904,25.676969030158077,25.963603763869173,21674000
2021-02-25,26.36119270324707,27.618689647413785,26.074557992829487,27.18411256392555,20387400
2021-02-26,25.806415557861328,26.213253131836616,24.539673818580287,25.723198741284765,22478700
2021-03-01,26.55536460876465,26.906724885811304,26.231745621473266,26.592350643650068,17121600
2021-03-02,26.019079208374023,26.999187960714288,26.000587954692868,26.583103890042366,13582700
2021-03-03,26.231740951538086,26.832749802701215,26.18550841616191,26.20400143031238,20695600
2021-03-04,26.425918579101562,27.100897883419808,25.584505635123186,26.536874926738754,21586700
2021-03-05,26.878984451293945,27.470746880732868,25.806414166140318,27.43376261068851,26809000
2021-03-08,27.470748901367188,27.803616174206493,26.62933597377119,27.147129901208174,14971200
2021-03-09,27.137882232666016,27.720398171655802,26.777275447966424,27.544719797244195,20585200
2021-03-10,27.69266128540039,27.80361586605625,26.814262331183727,27.12863658236077,18685600
2021-03-11,27.18411636352539,28.11799269363956,27.11939255828039,27.812864923490686,13239500
2021-03-12,26.823511123657227,27.36904285516493,26.703308260190695,27.20260920642137,12829500
2021-03-15,26.92521858215332,27.26733059551351,26.499887988202637,26.952956345425562,7888000
2021-03-16,25.945112228393555,26.620093336620588,25.732447793276815,26.573860787513848,11347200
2021-03-17,26.176265716552734,26.277975545583622,25.492039965779394,25.732443893930757,11302800
2021-03-18,25.196155548095703,26.62933066282624,25.1221852537275,25.8988742263891,14585300
2021-03-19,25.011232376098633,25.519779763083072,24.807814479459562,25.205405527810125,22577500
2021-03-22,25.566009521484375,25.76942917359406,24.733843187519692,25.01123137764422,19700200
2021-03-23,24.659873962402344,25.695459993683613,24.48419382707251,24.946508673189097,14459000
2021-03-24,25.353347778320312,25.889632961989296,25.112943832042312,25.223900177859576,13642400
2021-03-25,25.334854125976562,25.455056977902633,24.216053004645588,24.75233817489183,14595800
2021-03-26,26.176265716552734,26.21325175023348,25.51977949103995,25.74169040235094,11722600
2021-03-29,25.612241744995117,26.370437767962713,25.418068603440126,26.102294325717985,11397400
2021-03-30,25.168418884277344,25.695459275536912,25.09444858150969,25.316359489812655,11439700
2021-03-31,25.140684127807617,25.31636251563349,24.881787155381797,25.16842189241626,11046300
2021-04-01,25.982093811035156,26.019078080385306,25.066710658832147,25.381084884468468,10463300
2021-04-05,25.473546981811523,26.167019241899943,25.28862210394264,26.148527988626867,9880900
2021-04-06,25.37183952331543,26.204005902614643,25.32560698004863,25.52902664324015,9306600
2021-04-07,25.288623809814453,25.61224457240414,25.10369715587998,25.436564427525518,7973300
2021-04-08,25.020483016967773,25.131439373927055,24.447213502853955,24.965005720283862,10548700
2021-04-09,24.743093490600586,25.177668858738922,24.428719219660895,25.066714271108076,8624800
2021-04-12,24.539676666259766,25.057468880029596,24.336256973870885,24.844804441251632,10969200
2021-04-13,24.07735824584961,24.474947535620032,23.91092461759673,24.26228312778188,13688500
2021-04-14,25.251638412475586,25.686215531139325,24.280777863734333,24.280777863734333,14755400
2021-04-15,24.6506290435791,25.29787057531969,24.567412224824132,25.15917470166721,9107100
